"gamma_exp1","gamma_exp2","gamma_exp3","gamma_exp4","gamma_exp5","gamma_exp6","gamma_exp7","gamma_exp8","gamma_exp9"
11.5230159242641,1.06630748248719,-1.70357356608733,21.5268682721898,3.29818909912973,-9.29969506922107,-12.4531215899656,-6.43492471182263,-8.23116505587494
-5.98120043179385,1.66867202090175,-0.677962048244715,15.3164396657203,0.601533251821936,1.30451007527707,3.45553899990856,-1.67465933638472,-8.86153059551902
